8.986930806158852647e-01,-1.312588516057484056e-01,-1.643140505691487760e+02
1.431996603111147515e-01,9.906488321666105934e-01,-6.944814686744703636e+01
-3.243592896016550620e-07,4.293501726276045675e-07,1.000000000000000000e+00
